new_customer,income_verification,language,age,gender,country,amount,loan_duration,use_of_loan,education,marital_status,nr_dependants,employment_status,employment_duration,work_experience,occupation,home_ownership,income,existing_debt,total_debt,debt_to_income,disposable_income,credit_score_microL,credit_score_equifax,credit_score_ee_mini,nr_previous_loans,amount_previous_loans,previous_repayments,previous_early_repayments,previous_early_repayments_count,default,credit_score_fi_asiakas_c,credit_score_fi_asiakas_n
0,verified,spanish,36,female,ES,1500.0,60,health,higher,single,1.0,partially,UpTo2Years,10To15Years,telecom,tenant_furnished,1200.0,4,876.61,40.71,351.47,M2,B,,1,2000.0,257.5,0.0,0,1,,
1,verified,spanish,32,female,ES,1500.0,60,travel,secondary,married,1.0,fully,UpTo3Years,10To15Years,catering,living_with_parents,1050.0,2,408.0,15.03,542.19,M5,C,,0,0.0,0.0,0.0,0,1,,
1,verified,spanish,67,male,ES,3000.0,60,other,secondary,married,1.0,retiree,MoreThan5Years,MoreThan25Years,telecom,owner,1913.0,1,573.0,4.58,1252.31,M3,AAA,,0,0.0,0.0,0.0,0,1,,
1,unverified,spanish,31,female,ES,1000.0,60,home_improvement,secondary,single,1.0,fully,UpTo1Year,5To10Years,catering,tenant_unfurnished,1232.0,1,369.0,4.39,808.97,M6,A,,0,0.0,0.0,0.0,0,1,,
0,unverified,finnish,41,female,FI,2500.0,60,travel,secondary,married,2.0,fully,UpTo2Years,15To25Years,catering,owner,2622.0,4,1238.3,14.22,1463.21,,,,1,2500.0,883.91,0.0,0,1,RL2,
1,verified,spanish,34,male,ES,1700.0,48,home_improvement,vocational,single,0.0,fully,UpTo3Years,10To15Years,construction,owner,900.0,1,350.0,6.86,488.24,M3,AA,,0,0.0,0.0,0.0,0,1,,
1,unverified,finnish,50,male,FI,1500.0,60,home_improvement,vocational,cohabitant,1.0,retiree,MoreThan5Years,MoreThan25Years,construction,mortgage,1980.0,2,874.0,2.39,1058.69,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,spanish,43,male,ES,1000.0,60,other,higher,divorced,0.0,fully,UpTo5Years,15To25Years,catering,living_with_parents,1215.0,2,514.0,15.02,668.49,M2,A,,0,0.0,0.0,0.0,0,1,,
1,unverified,spanish,27,male,ES,500.0,60,education,secondary,single,0.0,fully,UpTo4Years,5To10Years,retail,living_with_parents,920.0,1,350.0,2.94,542.99,M1,C,,0,0.0,0.0,0.0,0,1,,
1,unverified,spanish,27,female,ES,500.0,60,home_improvement,secondary,cohabitant,0.0,self_employed,MoreThan5Years,5To10Years,other,living_with_parents,853.0,2,571.0,30.68,241.26,M6,C,,0,0.0,0.0,0.0,0,1,,
1,unverified,estonian,28,male,EE,1500.0,60,other,secondary,single,0.0,fully,UpTo4Years,5To10Years,construction,living_with_parents,2619.0,1,785.0,2.16,1777.39,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,unverified,finnish,26,female,FI,1400.0,60,loan_consolidation,vocational,divorced,1.0,fully,MoreThan5Years,2To5Years,real_estate,tenant_furnished,1500.0,2,570.0,3.15,882.78,,,,0,0.0,0.0,0.0,0,1,RL2,
1,verified,spanish,39,female,ES,1400.0,60,home_improvement,vocational,single,0.0,fully,MoreThan5Years,15To25Years,telecom,owner,1200.0,2,760.0,4.24,389.07,M1,B,,0,0.0,0.0,0.0,0,1,,
1,unverified,estonian,53,female,EE,500.0,60,other,secondary,widow,1.0,fully,UpTo1Year,5To10Years,other,council_house,660.0,5,522.0,43.81,120.87,,,1000.0,0,0.0,0.0,1300.0,1,1,,
1,unverified,finnish,49,male,FI,1500.0,60,home_improvement,secondary,married,0.0,fully,MoreThan5Years,15To25Years,healthcare,owner,1900.0,2,620.0,5.48,1225.96,,,,0,0.0,0.0,0.0,0,1,RL2,
1,verified,estonian,32,male,EE,4900.0,60,business,secondary,cohabitant,1.0,fully,MoreThan5Years,10To15Years,civil_service,joint_ownership,855.0,4,461.81,24.29,241.31,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,unverified,finnish,42,male,FI,2000.0,60,other,vocational,cohabitant,0.0,fully,UpTo3Years,15To25Years,transport,joint_ownership,2400.0,2,1360.0,29.24,978.36,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,finnish,29,male,FI,2000.0,60,home_improvement,secondary,single,0.0,fully,MoreThan5Years,15To25Years,transport,owner,2200.0,2,1250.0,2.8,888.36,,,,0,0.0,0.0,0.0,0,1,RL2,
0,verified,finnish,43,female,FI,2000.0,48,vehicle,secondary,cohabitant,0.0,fully,MoreThan5Years,15To25Years,healthcare,council_house,3260.0,7,2103.81,36.54,1090.67,,,,1,2500.0,370.42,0.0,0,1,RL2,
1,unverified,finnish,55,female,FI,2000.0,60,other,higher,cohabitant,0.0,fully,MoreThan5Years,MoreThan25Years,education,owner,2400.0,4,2310.0,45.9,28.36,,,,0,0.0,0.0,0.0,0,1,RL1,
1,verified,finnish,26,female,FI,3300.0,48,loan_consolidation,vocational,single,2.0,fully,UpTo2Years,2To5Years,healthcare,tenant_unfurnished,2020.0,3,856.0,18.77,1034.79,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,finnish,52,male,FI,2000.0,60,home_improvement,basic,married,0.0,fully,MoreThan5Years,MoreThan25Years,construction,owner,2000.0,2,1200.0,3.78,724.49,,,,0,0.0,0.0,0.0,0,0,RL1,
0,expenses_verified,spanish,35,male,ES,5000.0,60,vehicle,higher,single,0.0,fully,MoreThan5Years,5To10Years,administrative,living_with_parents,1600.0,2,569.82,16.98,848.3,M3,A,,1,2500.0,263.9,0.0,0,0,,
1,unverified,finnish,34,female,FI,1500.0,60,home_improvement,basic,cohabitant,0.0,fully,UpTo4Years,5To10Years,healthcare,joint_ownership,1700.0,1,510.0,3.25,1134.69,,,,0,0.0,0.0,0.0,0,1,RL2,
1,verified,spanish,38,male,ES,1800.0,60,home_improvement,higher,single,1.0,fully,UpTo4Years,15To25Years,telecom,tenant_unfurnished,1068.0,1,350.0,6.13,652.52,M3,A,,0,0.0,0.0,0.0,0,1,,
0,expenses_verified,estonian,56,male,EE,800.0,60,other,basic,single,0.0,fully,MoreThan5Years,15To25Years,agriculture,joint_tenant,428.0,8,743.32,41.26,1.39,,,1000.0,1,700.0,135.42,0.0,0,1,,
1,unverified,spanish,30,male,ES,2000.0,12,business,secondary,single,0.0,self_employed,MoreThan5Years,10To15Years,entertainment,living_with_parents,2100.0,2,950.0,26.38,916.1,M2,C,,0,0.0,0.0,0.0,0,1,,
1,unverified,spanish,52,male,ES,1200.0,60,education,higher,divorced,0.0,fully,UpTo2Years,5To10Years,catering,mortgage,1327.0,4,803.0,11.2,480.35,M1,B,,0,0.0,0.0,0.0,0,1,,
0,expenses_verified,finnish,62,male,FI,5500.0,48,home_improvement,vocational,married,0.0,retiree,MoreThan5Years,MoreThan25Years,energy,mortgage,2609.0,6,1672.0,14.21,756.39,,,,1,5200.0,5426.2,0.0,0,1,RL1,
1,verified,finnish,44,male,FI,3000.0,36,health,secondary,married,1.0,fully,UpTo1Year,15To25Years,transport,tenant_unfurnished,1567.0,3,1100.0,45.79,349.48,,,,0,0.0,0.0,0.0,0,1,RL2,
1,verified,finnish,37,female,FI,3000.0,60,home_improvement,vocational,married,2.0,fully,MoreThan5Years,15To25Years,healthcare,mortgage,4258.0,9,3515.0,31.39,644.58,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,finnish,42,female,FI,1500.0,60,education,higher,married,1.0,fully,UpTo1Year,15To25Years,real_estate,tenant_furnished,1700.0,2,550.0,5.53,1095.96,,,,0,0.0,0.0,0.0,0,1,RL2,
1,expenses_verified,estonian,30,male,EE,6000.0,60,other,basic,single,0.0,fully,UpTo2Years,2To5Years,construction,owner,792.0,10,999.0,66.89,12.26,,,1000.0,0,0.0,0.0,3500.0,1,1,,
1,unverified,finnish,39,male,FI,2000.0,60,home_improvement,vocational,divorced,1.0,fully,UpTo1Year,15To25Years,transport,mortgage,2400.0,5,1711.0,26.53,627.36,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,spanish,58,female,ES,1000.0,60,loan_consolidation,higher,divorced,0.0,self_employed,MoreThan5Years,15To25Years,real_estate,owner,1350.0,2,659.0,21.95,648.65,M3,B,,0,0.0,0.0,0.0,0,0,,
1,unverified,spanish,32,female,ES,1000.0,60,vehicle,secondary,single,1.0,fully,UpTo5Years,5To10Years,other,living_with_parents,1206.0,1,361.0,3.02,808.62,M3,A,,0,0.0,0.0,0.0,0,1,,
0,verified,spanish,42,female,ES,1600.0,60,loan_consolidation,vocational,single,0.0,fully,MoreThan5Years,15To25Years,healthcare,living_with_parents,1707.0,4,1011.01,34.3,609.55,M1,C,,1,1500.0,209.28,0.0,0,1,,
1,unverified,finnish,67,female,FI,1000.0,60,other,vocational,divorced,0.0,retiree,MoreThan5Years,MoreThan25Years,other,council_house,1276.0,2,540.0,5.55,705.19,,,,0,0.0,0.0,0.0,0,0,RL1,
0,verified,finnish,46,male,FI,4000.0,60,other,vocational,married,4.0,fully,MoreThan5Years,MoreThan25Years,other,tenant_furnished,2235.0,3,991.0,19.53,1128.55,,,,1,2000.0,302.79,0.0,0,1,RL2,
1,verified,estonian,23,male,EE,3200.0,60,vehicle,basic,cohabitant,0.0,fully,UpTo5Years,5To10Years,processing,tenant_furnished,800.0,1,250.0,15.02,429.86,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,spanish,42,male,ES,1300.0,60,real_estate,vocational,single,0.0,fully,UpTo2Years,15To25Years,construction,tenant_unfurnished,1279.0,2,1083.0,58.03,153.74,M3,AA,,0,0.0,0.0,0.0,0,1,,
0,verified,finnish,35,male,FI,1500.0,60,loan_consolidation,higher,married,4.0,fully,UpTo2Years,10To15Years,construction,owner,2729.0,3,983.08,7.9,1695.33,,,,1,2500.0,431.21,0.0,0,1,RL1,
1,expenses_verified,spanish,32,male,ES,3000.0,60,home_improvement,higher,married,0.0,fully,UpTo3Years,5To10Years,healthcare,owner,1900.0,2,661.0,10.53,1129.86,M4,AA,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,spanish,56,female,ES,1600.0,36,business,higher,married,1.0,fully,MoreThan5Years,MoreThan25Years,civil_service,owner,3907.0,7,3371.0,58.4,453.32,M2,B,,0,0.0,0.0,0.0,0,1,,
0,verified,spanish,49,male,ES,900.0,60,business,secondary,married,2.0,fully,UpTo4Years,15To25Years,retail,tenant_unfurnished,1260.0,5,901.45,46.3,298.66,M5,C,,1,2500.0,432.63,0.0,0,1,,
1,expenses_verified,estonian,25,male,EE,2700.0,60,other,secondary,cohabitant,1.0,fully,UpTo2Years,5To10Years,processing,tenant_furnished,573.0,7,733.0,48.92,42.67,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,verified,finnish,58,male,FI,1000.0,60,other,higher,cohabitant,0.0,fully,MoreThan5Years,MoreThan25Years,education,owner,2900.0,2,945.0,3.89,1917.25,,,,0,0.0,0.0,0.0,0,1,RL1,
1,expenses_verified,estonian,37,male,EE,2000.0,36,business,secondary,single,0.0,fully,UpTo3Years,15To25Years,transport,owner,1937.0,2,781.0,14.56,1074.04,,,800.0,0,0.0,0.0,0.0,0,0,,
1,verified,estonian,48,female,EE,1000.0,60,other,secondary,single,0.0,fully,MoreThan5Years,MoreThan25Years,other,tenant_unfurnished,750.0,4,546.01,43.91,170.66,,,800.0,0,0.0,0.0,0.0,0,0,,
1,verified,spanish,33,male,ES,1000.0,60,education,higher,cohabitant,0.0,fully,MoreThan5Years,10To15Years,healthcare,living_with_parents,1150.0,1,350.0,3.68,757.65,M2,B,,0,0.0,0.0,0.0,0,0,,
1,verified,finnish,30,male,FI,1000.0,60,other,higher,cohabitant,0.0,fully,MoreThan5Years,5To10Years,processing,tenant_unfurnished,2066.0,6,1719.0,38.14,308.95,,,,0,0.0,0.0,0.0,0,1,RL2,
0,unverified,spanish,44,male,ES,500.0,36,other,secondary,single,0.0,fully,UpTo4Years,2To5Years,other,tenant_furnished,980.0,1,350.0,3.72,593.54,M5,C,,1,500.0,540.45,0.0,0,1,,
1,verified,spanish,27,male,ES,1500.0,18,other,higher,single,0.0,fully,UpTo2Years,2To5Years,administrative,tenant_furnished,1169.0,1,350.0,11.2,688.1,M5,A,,1,700.0,732.26,0.0,0,1,,
0,unverified,estonian,47,male,EE,500.0,36,home_improvement,secondary,cohabitant,0.0,entrepreneur,UpTo1Year,15To25Years,agriculture,owner,800.0,1,250.0,2.64,528.89,,,1000.0,0,0.0,0.0,1500.0,1,0,,
1,expenses_verified,estonian,38,female,EE,600.0,36,education,secondary,single,2.0,fully,MoreThan5Years,10To15Years,construction,owner,845.0,5,418.0,22.26,403.94,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,27,female,EE,3000.0,60,real_estate,secondary,cohabitant,2.0,fully,UpTo2Years,2To5Years,agriculture,living_with_parents,577.0,8,1088.28,56.29,2.2,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,54,female,EE,3500.0,60,other,secondary,married,0.0,fully,MoreThan5Years,MoreThan25Years,processing,joint_ownership,411.0,3,339.0,31.77,30.41,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,unverified,spanish,23,male,ES,500.0,36,travel,higher,single,0.0,partially,TrialPeriod,LessThan2Years,other,tenant_furnished,990.0,1,350.0,3.13,609.04,M5,A,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,estonian,22,female,EE,1100.0,60,vehicle,basic,single,0.0,fully,UpTo2Years,LessThan2Years,retail,tenant_furnished,554.0,1,250.0,6.7,266.88,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,verified,spanish,43,female,ES,600.0,60,real_estate,higher,single,0.0,fully,MoreThan5Years,10To15Years,administrative,owner,1620.0,1,486.0,2.0,1101.58,M5,A,,0,0.0,0.0,0.0,0,1,,
0,unverified,russian,41,male,EE,600.0,36,vehicle,secondary,married,1.0,fully,UpTo2Years,15To25Years,construction,tenant_furnished,1300.0,3,551.65,14.65,719.49,,,800.0,1,500.0,193.78,0.0,0,1,,
1,unverified,estonian,64,male,EE,500.0,36,other,secondary,married,0.0,retiree,UpTo5Years,MoreThan25Years,real_estate,joint_ownership,760.0,1,250.0,3.02,487.08,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,23,male,EE,5100.0,60,real_estate,secondary,married,1.0,fully,MoreThan5Years,2To5Years,other,living_with_parents,884.0,5,734.0,50.37,173.76,,,1000.0,0,0.0,0.0,5700.0,1,1,,
1,unverified,spanish,32,male,ES,1000.0,36,other,vocational,single,0.0,fully,UpTo3Years,10To15Years,catering,living_with_parents,1100.0,1,350.0,6.63,677.1,M5,C,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,spanish,35,female,ES,1000.0,60,home_improvement,secondary,single,0.0,fully,UpTo2Years,2To5Years,other,tenant_furnished,1543.0,3,962.0,35.91,526.97,M5,B,,0,0.0,0.0,0.0,0,1,,
1,unverified,finnish,24,female,FI,1500.0,60,loan_consolidation,vocational,married,2.0,fully,UpTo2Years,5To10Years,healthcare,owner,1730.0,6,992.0,18.77,686.32,,,,0,0.0,0.0,0.0,0,1,RL2,
1,expenses_verified,spanish,45,male,ES,1500.0,60,other,secondary,married,2.0,fully,MoreThan5Years,MoreThan25Years,civil_service,owner,1687.0,12,1909.0,43.74,43.19,M5,C,,0,0.0,0.0,0.0,0,1,,
1,verified,estonian,40,male,EE,500.0,36,travel,higher,single,1.0,fully,MoreThan5Years,15To25Years,research,owner,1300.0,2,630.0,1.68,648.17,,,800.0,0,0.0,0.0,0.0,0,1,,
0,expenses_verified,spanish,28,male,ES,2300.0,36,vehicle,vocational,single,0.0,fully,MoreThan5Years,5To10Years,civil_service,owner,966.0,2,462.94,24.0,384.2,M5,AA,,1,1900.0,354.83,0.0,0,1,,
1,unverified,estonian,29,female,EE,2000.0,60,home_improvement,secondary,married,0.0,partially,UpTo2Years,5To10Years,other,tenant_unfurnished,2000.0,1,600.0,3.33,1333.49,,,1000.0,0,0.0,0.0,0.0,0,1,,
0,verified,estonian,59,female,EE,700.0,36,other,secondary,married,0.0,fully,MoreThan5Years,MoreThan25Years,retail,joint_ownership,600.0,2,316.15,15.49,257.04,,,1000.0,1,1350.0,256.15,0.0,0,0,,
0,expenses_verified,estonian,28,female,EE,500.0,36,home_improvement,higher,cohabitant,1.0,fully,MoreThan5Years,5To10Years,civil_service,owner,790.0,7,683.5,57.37,86.8,,,1000.0,3,3740.0,2413.89,0.0,0,0,,
1,unverified,spanish,30,female,ES,500.0,60,real_estate,secondary,single,0.0,fully,TrialPeriod,10To15Years,catering,tenant_unfurnished,1050.0,1,350.0,2.02,678.82,M2,B,,0,0.0,0.0,0.0,0,0,,
0,verified,finnish,38,male,FI,3000.0,36,home_improvement,secondary,cohabitant,3.0,fully,MoreThan5Years,10To15Years,transport,mortgage,1848.0,3,904.85,26.17,810.4,,,,1,2200.0,285.33,0.0,0,1,RL2,
1,expenses_verified,estonian,41,female,EE,2500.0,60,home_improvement,higher,married,0.0,fully,MoreThan5Years,15To25Years,education,owner,581.0,8,427.12,37.63,112.38,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,russian,67,female,EE,2000.0,48,health,vocational,widow,0.0,retiree,MoreThan5Years,15To25Years,other,owner,320.0,3,325.0,20.99,2.84,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,spanish,32,male,ES,3000.0,60,home_improvement,secondary,married,3.0,fully,MoreThan5Years,10To15Years,other,owner,1463.0,11,1794.0,54.62,225.86,M1,B,,0,0.0,0.0,0.0,0,0,,
1,verified,finnish,47,female,FI,3500.0,60,loan_consolidation,secondary,divorced,0.0,fully,UpTo1Year,MoreThan25Years,civil_service,tenant_unfurnished,2631.0,6,1866.42,44.77,664.13,,,,0,0.0,0.0,0.0,0,1,RL2,
1,expenses_verified,finnish,44,female,FI,4000.0,36,other,higher,married,0.0,entrepreneur,UpTo5Years,15To25Years,catering,tenant_unfurnished,1800.0,3,1230.0,47.04,413.3,,,,0,0.0,0.0,0.0,0,0,RL1,
1,expenses_verified,estonian,22,male,EE,1800.0,36,loan_consolidation,basic,single,0.0,fully,TrialPeriod,2To5Years,transport,tenant_unfurnished,513.0,3,315.0,29.22,113.08,,,1000.0,0,0.0,0.0,0.0,0,0,,
0,expenses_verified,spanish,61,male,ES,500.0,60,home_improvement,secondary,married,0.0,retiree,UpTo5Years,15To25Years,other,council_house,1453.0,2,671.0,18.1,754.99,M1,C,,3,7900.0,8952.44,0.0,0,0,,
1,unverified,estonian,42,male,EE,900.0,60,other,secondary,married,2.0,fully,UpTo5Years,15To25Years,mining,owner,1400.0,1,420.0,2.37,946.82,,,900.0,0,0.0,0.0,0.0,0,1,,
1,verified,finnish,57,female,FI,3000.0,60,home_improvement,secondary,married,0.0,fully,MoreThan5Years,15To25Years,finance,mortgage,2696.0,2,1508.0,3.43,1095.55,,,,0,0.0,0.0,0.0,0,0,RL1,
0,expenses_verified,estonian,29,male,EE,2600.0,48,home_improvement,higher,single,0.0,fully,MoreThan5Years,5To10Years,other,tenant_furnished,2500.0,4,1158.86,20.83,1229.22,,,1000.0,3,6415.3708,2738.0892,0.0,0,0,,
0,expenses_verified,estonian,42,female,EE,600.0,60,home_improvement,secondary,divorced,1.0,fully,MoreThan5Years,10To15Years,finance,mortgage,1231.0,7,1167.11,46.03,45.35,,,1000.0,1,3000.0,2182.46,0.0,0,0,,
1,unverified,estonian,42,male,EE,500.0,60,other,secondary,married,0.0,fully,UpTo1Year,15To25Years,construction,living_with_parents,990.0,2,407.0,12.76,566.7,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,unverified,estonian,29,male,EE,800.0,36,home_improvement,vocational,single,0.0,fully,UpTo2Years,5To10Years,construction,tenant_furnished,1250.0,1,375.0,2.79,840.12,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,unverified,finnish,56,female,FI,1500.0,60,other,vocational,divorced,0.0,fully,UpTo1Year,15To25Years,catering,joint_tenant,1500.0,3,690.0,15.75,763.77,,,,0,0.0,0.0,0.0,0,1,RL1,
1,expenses_verified,spanish,34,male,ES,1500.0,60,real_estate,secondary,single,0.0,fully,UpTo1Year,10To15Years,other,living_with_parents,650.0,4,615.0,33.81,80.24,M2,A,,0,0.0,0.0,0.0,0,0,,
1,verified,finnish,29,female,FI,4500.0,60,other,vocational,single,0.0,fully,MoreThan5Years,5To10Years,healthcare,tenant_unfurnished,2114.0,2,834.0,15.55,1151.22,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,finnish,60,female,FI,1500.0,60,home_improvement,basic,single,0.0,retiree,MoreThan5Years,15To25Years,transport,mortgage,1900.0,2,1170.0,2.84,675.96,,,,0,0.0,0.0,0.0,0,0,RL1,
0,verified,finnish,53,male,FI,3000.0,60,real_estate,higher,cohabitant,0.0,entrepreneur,MoreThan5Years,MoreThan25Years,utilities,owner,3128.0,4,2215.96,7.17,825.7,,,,1,3000.0,584.0,0.0,0,1,RL1,
1,unverified,estonian,28,male,EE,500.0,36,other,secondary,single,0.0,fully,UpTo5Years,5To10Years,other,living_with_parents,800.0,2,306.0,9.85,471.19,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,unverified,spanish,32,male,ES,600.0,60,home_improvement,higher,single,0.0,fully,MoreThan5Years,10To15Years,other,owner,1800.0,1,540.0,2.72,1211.12,M6,C,,0,0.0,0.0,0.0,0,1,,
1,expenses_verified,russian,34,male,EE,3000.0,60,home_improvement,primary,cohabitant,1.0,self_employed,UpTo1Year,2To5Years,other,living_with_parents,450.0,5,803.0,42.9,6.93,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,verified,finnish,33,female,FI,3000.0,36,home_improvement,higher,married,0.0,fully,UpTo2Years,5To10Years,healthcare,owner,1464.0,2,580.0,13.54,765.84,,,,0,0.0,0.0,0.0,0,0,RL2,
1,expenses_verified,estonian,27,male,EE,4000.0,60,loan_consolidation,secondary,cohabitant,0.0,fully,UpTo2Years,2To5Years,other,tenant_furnished,930.0,3,405.0,28.03,390.34,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,verified,estonian,25,male,EE,500.0,36,vehicle,basic,cohabitant,1.0,fully,UpTo2Years,5To10Years,processing,owner,900.0,4,561.0,35.04,314.68,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,estonian,60,male,EE,1500.0,60,home_improvement,secondary,divorced,0.0,fully,MoreThan5Years,LessThan2Years,construction,owner,568.0,1,250.0,8.21,271.38,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,unverified,estonian,31,male,EE,500.0,36,home_improvement,secondary,cohabitant,0.0,partially,UpTo2Years,5To10Years,other,joint_ownership,900.0,1,270.0,2.42,608.19,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,unverified,finnish,29,male,FI,2000.0,60,loan_consolidation,vocational,single,0.0,fully,MoreThan5Years,5To10Years,healthcare,owner,2400.0,3,1320.0,27.61,1017.31,,,,0,0.0,0.0,0.0,0,1,RL2,
1,verified,estonian,27,female,EE,8000.0,60,other,secondary,cohabitant,1.0,fully,UpTo3Years,5To10Years,other,tenant_furnished,2233.0,1,669.0,10.89,1320.82,,,1000.0,0,0.0,0.0,0.0,0,0,,
0,expenses_verified,estonian,42,female,EE,3500.0,60,loan_consolidation,secondary,married,1.0,fully,UpTo5Years,15To25Years,other,joint_ownership,382.0,7,625.01,32.47,7.97,,,1000.0,1,1500.0,1643.97,0.0,0,1,,
1,unverified,finnish,29,male,FI,2000.0,60,business,vocational,married,0.0,entrepreneur,UpTo1Year,5To10Years,other,owner,2000.0,2,850.0,15.63,1087.31,,,,0,0.0,0.0,0.0,0,1,RL1,
1,unverified,spanish,29,male,ES,1000.0,36,real_estate,vocational,single,0.0,fully,UpTo4Years,5To10Years,other,living_with_parents,1250.0,3,793.0,36.64,417.05,M1,A,,0,0.0,0.0,0.0,0,1,,
1,verified,finnish,46,male,FI,1400.0,60,other,secondary,cohabitant,2.0,fully,UpTo3Years,15To25Years,real_estate,owner,2970.0,4,1676.0,8.57,1254.35,,,,0,0.0,0.0,0.0,0,1,RL1,
1,verified,estonian,66,male,EE,2000.0,60,loan_consolidation,higher,married,0.0,fully,UpTo3Years,MoreThan25Years,transport,council_house,1700.0,2,892.0,26.14,745.58,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,unverified,finnish,37,male,FI,1000.0,60,home_improvement,vocational,single,0.0,retiree,UpTo5Years,5To10Years,construction,owner,1162.0,4,1185.0,18.6,205.84,,,,0,0.0,0.0,0.0,0,1,RL2,
1,expenses_verified,finnish,32,female,FI,3000.0,60,other,higher,married,4.0,fully,UpTo3Years,5To10Years,healthcare,council_house,2126.0,2,687.0,7.08,1338.52,,,,0,0.0,0.0,0.0,0,1,RL2,
0,expenses_verified,estonian,27,female,EE,5000.0,60,loan_consolidation,secondary,single,1.0,fully,UpTo2Years,LessThan2Years,other,joint_ownership,814.0,7,558.12,61.44,63.88,,,800.0,1,1000.0,618.34,0.0,0,1,,
1,expenses_verified,estonian,39,male,EE,500.0,36,other,basic,divorced,0.0,fully,UpTo4Years,15To25Years,processing,tenant_furnished,931.0,4,530.46,29.1,381.1,,,1000.0,0,0.0,0.0,0.0,0,0,,
1,verified,spanish,24,male,ES,1000.0,36,other,higher,single,0.0,fully,UpTo1Year,LessThan2Years,telecom,living_with_parents,1876.0,1,562.0,2.13,1274.05,M1,A,,0,0.0,0.0,0.0,0,0,,
1,expenses_verified,finnish,29,female,FI,2000.0,60,home_improvement,vocational,single,0.0,fully,MoreThan5Years,5To10Years,retail,owner,1694.0,12,1946.0,40.92,9.76,,,,0,0.0,0.0,0.0,0,1,RL2,
1,unverified,estonian,39,male,EE,1600.0,48,loan_consolidation,higher,cohabitant,1.0,entrepreneur,UpTo2Years,15To25Years,retail,tenant_unfurnished,2230.0,6,1335.9,33.36,817.05,,,1000.0,0,0.0,0.0,0.0,0,1,,
1,verified,finnish,38,female,FI,2700.0,60,home_improvement,higher,single,0.0,fully,MoreThan5Years,10To15Years,administrative,tenant_furnished,2200.0,8,1560.0,44.86,553.17,,,,0,0.0,0.0,2500.0,1,1,RL2,
1,expenses_verified,estonian,39,male,EE,1500.0,60,business,secondary,married,3.0,fully,UpTo3Years,15To25Years,construction,owner,1800.0,6,1184.0,27.0,573.92,,,1000.0,0,0.0,0.0,0.0,0,0,,
